iter	Passed	Remaining
587	3214	2252
588	3219	2246
589	3225	2241
590	3230	2235
591	3236	2230
592	3241	2224
593	3246	2219
594	3260	2219
595	3269	2216
596	3277	2212
597	3282	2206
598	3287	2200
599	3292	2195
600	3297	2189
601	3302	2183
602	3307	2177
603	3312	2171
604	3317	2166
605	3324	2161
606	3334	2158
607	3344	2156
608	3353	2152
609	3357	2146
610	3362	2141
611	3367	2134
612	3372	2129
613	3377	2123
614	3383	2117
615	3388	2112
616	3392	2106
617	3398	2100
618	3404	2095
619	3408	2089
620	3413	2083
621	3418	2077
622	3423	2071
623	3428	2066
624	3433	2060
625	3446	2059
626	3451	2053
627	3456	2047
628	3461	2041
629	3466	2035
630	3471	2030
631	3476	2024
632	3482	2019
633	3488	2014
634	3495	2008
635	3499	2003
636	3505	1997
637	3511	1992
638	3517	1986
639	3522	1981
640	3527	1975
641	3534	1970
642	3539	1965
643	3544	1959
644	3549	1953
645	3554	1948
646	3559	1942
647	3565	1936
648	3570	1931
649	3579	1927
650	3585	1922
651	3593	1918
652	3598	1912
653	3604	1906
654	3609	1901
655	3614	1895
656	3619	1889
657	3624	1883
658	3629	1878
659	3634	1872
660	3639	1866
661	3645	1861
662	3650	1855
663	3656	1850
664	3663	1845
665	3673	1842
666	3679	1836
667	3683	1830
668	3688	1824
669	3693	1819
670	3698	1813
671	3704	1807
672	3709	1802
673	3713	1796
674	3718	1790
675	3723	1784
676	3729	1779
677	3734	1773
678	3741	1768
679	3747	1763
680	3752	1757
681	3757	1751
682	3762	1746
683	3767	1740
684	3773	1735
685	3778	1729
686	3783	1723
687	3788	1718
688	3795	1713
689	3801	1707
690	3806	1702
691	3812	1696
692	3818	1691
693	3824	1686
694	3829	1680
695	3835	1675
696	3840	1669
697	3845	1663
698	3851	1658
699	3857	1653
700	3862	1647
701	3867	1641
702	3872	1636
703	3877	1630
704	3882	1624
705	3887	1618
706	3892	1613
707	3897	1607
708	3902	1601
709	3907	1595
710	3912	1590
711	3916	1584
712	3922	1578
713	3926	1572
714	3932	1567
715	3937	1561
716	3943	1556
717	3948	1550
718	3953	1544
719	3958	1539
720	3964	1534
721	3969	1528
722	3976	1523
723	3985	1519
724	3992	1514
725	3997	1508
726	4002	1503
727	4007	1497
728	4012	1491
729	4017	1486
730	4022	1480
731	4027	1474
732	4033	1469
733	4038	1463
734	4043	1457
735	4048	1452
736	4053	1446
737	4058	1440
738	4063	1435
739	4069	1429
740	4075	1424
741	4084	1420
742	4089	1414
743	4094	1408
744	4099	1403
745	4104	1397
746	4109	1391
747	4114	1386
748	4119	1380
749	4124	1374
750	4129	1369
751	4134	1363
752	4138	1357
753	4143	1351
754	4149	1346
755	4154	1340
756	4159	1335
757	4165	1329
758	4170	1324
759	4178	1319
760	4183	1313
761	4188	1308
762	4194	1303
763	4199	1297
764	4205	1291
765	4212	1286
766	4217	1281
767	4222	1275
768	4227	1269
769	4232	1264
770	4237	1258
771	4243	1253
772	4248	1247
773	4253	1242
774	4258	1236
775	4263	1230
776	4268	1225
777	4273	1219
778	4279	1213
779	4283	1208
780	4289	1202
781	4293	1197
782	4299	1191
783	4304	1185
784	4309	1180
785	4314	1174
786	4319	1169
787	4324	1163
788	4330	1158
789	4335	1152
790	4340	1146
791	4345	1141
792	4350	1135
793	4356	1130
794	4361	1124
795	4366	1119
796	4373	1113
797	4378	1108
798	4383	1102
799	4389	1097
800	4394	1091
801	4400	1086
802	4404	1080
803	4410	1075
804	4415	1069
805	4420	1063
806	4426	1058
807	4432	1053
808	4437	1047
809	4442	1042
810	4447	1036
811	4452	1030
812	4457	1025
813	4463	1019
814	4469	1014
815	4475	1009
816	4481	1003
817	4486	998
818	4491	992
819	4496	986
820	4501	981
821	4506	975
822	4511	970
823	4516	964
824	4521	959
825	4526	953
826	4532	948
827	4538	942
828	4544	937
829	4549	931
830	4554	926
831	4560	920
832	4564	915
833	4569	909
834	4575	904
835	4582	898
836	4588	893
837	4593	888
838	4598	882
839	4604	877
840	4609	871
841	4614	865
842	4620	860
843	4625	854
844	4630	849
845	4635	843
846	4640	838
847	4646	832
848	4662	829
849	4667	823
850	4672	818
851	4678	812
852	4683	807
853	4689	801
854	4695	796
855	4701	790
856	4707	785
857	4712	779
858	4717	774
859	4723	768
860	4729	763
861	4734	757
862	4739	752
863	4743	746
864	4749	741
865	4755	735
866	4760	730
867	4765	724
868	4770	719
869	4775	713
870	4780	708
871	4785	702
872	4790	696
873	4795	691
874	4800	685
875	4805	680
876	4811	674
877	4816	669
878	4821	663
879	4826	658
880	4831	652
881	4836	647
882	4841	641
883	4846	635
884	4852	630
885	4857	624
886	4861	619
887	4866	613
888	4872	608
889	4876	602
890	4881	597
891	4886	591
892	4891	586
893	4896	580
894	4901	575
895	4914	570
896	4922	565
897	4928	559
898	4933	554
899	4940	548
900	4945	543
901	4950	537
902	4955	532
903	4961	526
904	4966	521
905	4970	515
906	4976	510
907	4981	504
908	4986	499
909	4991	493
910	4996	488
911	5001	482
912	5006	477
913	5011	471
914	5016	465
915	5021	460
916	5026	454
917	5031	449
918	5036	443
919	5041	438
920	5046	432
921	5051	427
922	5056	421
923	5060	416
924	5066	410
925	5071	405
926	5076	399
927	5082	394
928	5095	389
929	5100	383
930	5106	378
931	5111	372
932	5115	367
933	5120	361
934	5126	356
935	5130	350
936	5136	345
937	5140	339
938	5145	334
939	5150	328
940	5156	323
941	5161	317
942	5165	312
943	5173	306
944	5179	301
945	5184	295
946	5189	290
947	5195	284
948	5200	279
949	5207	274
950	5212	268
951	5217	263
952	5222	257
953	5227	252
954	5233	246
955	5238	241
956	5242	235
957	5247	230
958	5252	224
959	5256	219
960	5261	213
961	5267	208
962	5272	202
963	5277	197
964	5282	191
965	5287	186
966	5291	180
967	5297	175
968	5302	169
969	5307	164
970	5313	158
971	5318	153
972	5324	147
973	5329	142
974	5333	136
975	5338	131
976	5344	125
977	5349	120
978	5354	114
979	5360	109
980	5365	103
981	5371	98
982	5376	92
983	5381	87
984	5386	82
985	5391	76
986	5396	71
987	5402	65
988	5407	60
989	5412	54
990	5417	49
991	5421	43
992	5428	38
993	5434	32
994	5439	27
995	5444	21
996	5449	16
997	5454	10
998	5459	5
999	5463	0
